Job Working,ReadyStatus,Job Wait,OFF or unknown,AlarmStatus,Job Workingwaitoperator,Wait for reset,Manual job Working,Bevel Inclined Poly,Bevel Straight Poly,Bevel Straight CR 1,Bevel Straight CR 2,Groove Poly,Bevel Inclined HI,Bevel Straight HI,Groove OR,Cycle Time,Job Correctly Completed,Lens Rejected (Lens 2),Lens Rejected (Lens 1),Cannot Load Lens from Pallet,Server didnt send job,Barcode Not readable,Lens not traceable,Timestamp Identifier not received
136590,6426,65349,28012,7029,10117,342,1312,499,242,210,100,76,55,32,9,61,1271,65,21,18,20,20,12,0
136942,6645,65814,29582,9045,10105,1293,581,455,269,202,97,75,68,40,11,69,734,42,23,22,23,34,8,1
137125,1556,75329,28959,9801,8252,1557,690,444,275,225,105,75,53,38,13,64,755,68,22,32,20,8,11,0
135819,2728,69971,28159,7041,9378,1305,480,508,228,201,95,71,58,34,11,83,997,68,23,31,22,36,7,0
136474,7740,73049,29307,11764,8828,346,1029,523,271,221,102,76,56,37,12,71,692,50,39,22,15,36,12,0
136156,3365,66465,28564,8379,9547,1157,643,447,238,200,112,68,58,38,11,117,1059,48,35,22,19,9,12,1
137139,2112,75741,29310,12056,9652,1589,770,464,264,208,107,73,67,42,13,99,993,43,18,37,22,24,9,1
137581,3438,65714,28007,6990,8275,411,1164,546,268,219,90,72,52,31,12,128,759,61,42,37,19,9,15,1
136168,4544,75760,28071,8976,10145,1351,281,505,234,196,96,70,72,40,11,80,1103,66,47,10,21,0,9,1
137758,3462,66404,28891,7056,10164,884,289,513,224,199,111,68,55,41,13,96,797,66,44,9,8,11,10,0
136516,1496,70158,28097,9241,8348,1220,204,504,260,204,89,72,64,31,10,65,861,58,25,32,23,41,14,0
136243,1700,68656,28086,8040,8900,1272,1582,492,247,223,90,68,51,39,10,55,836,68,41,14,15,33,14,1
135481,3615,67716,29865,9692,9099,1350,903,485,244,211,108,73,70,39,9,131,762,52,44,34,22,20,7,0
138044,4293,70911,28100,10212,9025,1534,331,544,250,185,103,70,58,41,11,122,1104,71,19,14,15,30,7,1
138272,515,75426,28280,7104,9234,563,402,504,232,197,103,70,62,40,12,143,846,46,41,16,22,31,12,1
137366,281,70765,28882,10152,8746,828,1256,526,263,181,107,70,67,31,9,109,1014,50,44,12,16,14,10,0
136258,3022,73695,29312,6478,8453,1331,31,463,233,217,90,70,52,35,11,55,1041,49,21,37,23,19,13,0
135397,5518,72492,28748,7816,9397,1181,191,477,260,210,93,70,53,41,12,124,751,68,38,24,15,33,13,0
137732,485,70972,28195,8332,9042,1525,406,508,270,212,110,69,57,34,10,125,930,50,40,35,19,6,7,1
136282,265,73560,28390,11152,9402,1679,602,483,265,212,110,72,71,40,9,109,926,61,43,17,10,39,11,0
138084,1522,74007,28608,9997,8625,1312,1606,535,224,182,111,73,52,41,12,75,1006,68,47,10,14,27,15,0
136384,5212,68863,28449,10802,9658,1181,1321,511,246,214,100,73,69,41,11,102,1302,66,21,18,15,2,7,1
136208,5847,71683,29391,8524,8609,1373,34,504,221,224,101,69,70,34,9,134,994,72,24,32,16,9,12,1
137938,4586,74956,29453,10272,9637,621,1243,557,247,209,110,68,61,41,12,135,881,68,36,15,9,21,9,1
136429,7319,75144,29119,10741,8277,345,331,529,243,185,110,71,61,32,11,68,1190,64,22,35,22,19,14,0
136235,6036,74198,29284,6659,8900,886,1019,448,262,210,104,75,66,35,12,92,980,71,42,20,17,17,15,0
135689,4857,75117,29535,9922,9519,1373,1075,488,258,223,96,68,64,41,9,123,794,43,41,29,19,31,16,0
135475,2831,72133,28120,8115,9037,1025,16,469,231,225,93,74,56,42,11,127,698,51,34,12,21,3,8,1
137940,7108,70052,29389,7740,10120,1564,853,509,259,198,109,72,72,32,13,121,809,65,26,40,23,32,11,0
137489,2148,73423,29808,10571,10074,811,8,457,262,194,99,75,52,33,9,65,735,53,28,41,21,1,10,0
136439,7323,69085,28331,11563,9618,1661,179,442,264,217,99,69,60,38,12,84,806,70,23,12,22,15,16,0
136474,6374,74837,29075,7062,9358,637,2,478,241,191,111,68,57,39,13,135,1166,69,41,39,9,7,9,0
135325,5521,73835,29419,8852,9342,655,1301,450,242,184,98,76,70,39,11,117,1218,65,47,20,10,36,15,0
135416,1562,74027,28317,9180,9340,1489,693,512,248,202,101,71,56,37,10,124,1232,55,28,40,8,6,14,0
138577,2601,73846,28674,11512,9798,1608,166,559,258,226,99,71,59,34,12,69,922,50,40,13,18,16,8,0
136408,1339,70323,28701,6762,9963,343,1274,535,226,183,111,69,51,39,12,121,1217,67,47,9,13,25,7,0
138310,4021,66282,29300,8309,8519,457,1297,545,245,204,107,69,54,31,9,110,1099,55,21,22,16,42,7,1
136446,3444,66645,29620,6936,8752,514,1616,440,224,214,89,72,51,32,10,64,1161,60,29,8,8,13,7,1
138455,5073,70991,29217,10642,8913,1144,26,452,254,188,109,69,58,40,9,92,1020,50,19,10,20,7,11,0
137742,1210,71302,28692,7372,8967,1041,117,534,246,204,99,73,58,35,13,79,820,55,28,17,10,18,10,1
137674,7054,65826,29016,7065,8212,319,738,493,259,196,92,74,59,35,10,121,746,63,31,41,17,27,14,0
138449,7434,71947,28020,8019,8273,1590,351,480,273,186,89,69,62,35,10,134,799,66,18,41,22,12,16,1
136118,4001,72552,28398,7892,9110,1562,194,558,274,201,109,75,67,38,9,103,892,71,26,17,19,36,15,1
138699,2994,66230,29738,8421,10221,1543,652,511,247,212,94,76,62,40,10,98,719,71,38,29,23,2,16,1
136517,4270,67582,28201,11394,8736,630,1296,558,259,219,111,70,61,32,12,58,1193,52,31,41,21,8,11,0
137398,1132,67246,28465,11820,9659,820,316,504,241,202,104,71,66,40,11,111,1153,63,31,41,13,39,9,0
137631,5429,76033,29174,8164,8131,1245,1425,483,241,189,98,74,52,39,9,123,1270,53,24,21,20,41,11,0
136861,356,75408,28895,8693,8596,1615,754,554,274,198,99,68,65,35,13,98,1004,45,33,32,23,13,15,0
135507,3250,68660,29182,6542,8627,1241,1552,485,276,192,104,71,56,37,9,134,900,46,25,30,8,10,9,0
136559,4918,75085,28309,8693,9612,1411,1071,542,249,186,97,68,61,39,9,75,1267,46,21,9,10,35,11,1
137169,2038,73412,29974,6856,9620,1110,1039,515,254,207,100,69,55,35,13,79,789,60,28,41,10,13,11,1
137993,2523,68225,28503,11684,9743,309,1493,554,247,224,108,76,64,34,13,55,1212,55,24,31,9,21,7,1
136091,698,68925,28025,7496,8123,588,1306,534,262,219,105,69,66,39,13,61,953,46,43,23,12,25,16,0
135574,5210,70769,29844,9241,8403,325,13,534,266,181,108,70,53,38,11,142,911,49,19,28,15,39,15,0
138279,6914,66523,28065,10809,8730,1662,1371,473,246,195,99,73,53,33,13,86,1007,61,40,24,10,31,10,1
137233,7242,75451,29958,7263,9816,416,366,460,225,194,111,68,65,34,13,92,1100,64,34,39,13,42,11,1
136564,7057,72410,28262,6659,8137,1054,227,492,240,193,89,74,59,39,10,67,1199,56,21,21,11,35,16,1
135328,4563,74457,28471,12192,8844,835,1396,492,228,201,94,75,67,31,9,114,1036,42,32,35,15,26,8,0
136214,6787,70292,28166,10910,9704,1554,1002,491,272,226,98,76,54,41,13,85,779,44,38,40,11,11,8,1
136999,3407,74114,28799,10684,8181,712,735,502,238,221,96,76,57,37,13,120,1234,53,40,14,9,35,15,0
137916,3850,70087,29177,7253,9241,1126,1564,528,273,186,110,72,71,40,11,82,879,61,42,21,17,20,7,1
138623,5458,72118,28342,8948,9944,486,1563,488,225,200,102,72,62,33,13,68,1178,46,21,13,9,2,16,1
136581,339,70026,28717,10097,8149,725,1428,469,224,184,111,71,66,40,11,122,979,45,41,18,19,30,8,0
135716,1078,67672,28412,10733,10221,1362,1431,522,271,220,107,71,51,37,13,79,869,63,43,34,19,42,8,1
136718,1030,68599,29688,10699,9229,1509,557,545,263,199,112,68,55,39,12,64,1251,58,34,33,19,18,14,0
135285,6816,74660,29207,8253,9722,610,1083,457,225,223,109,74,56,40,12,93,1212,56,40,41,9,17,14,1
136398,3948,71751,29694,7534,9887,875,866,528,236,220,95,75,65,41,10,76,1072,48,36,32,16,13,15,1
138464,368,73883,29217,7471,9779,804,659,473,229,190,95,71,67,42,10,80,915,58,38,25,8,35,12,1
137558,4179,69109,29025,11542,9113,1028,1075,542,245,185,94,70,66,31,11,94,986,66,25,35,16,26,7,1
136342,6957,67707,29238,7137,8253,1461,1173,469,258,182,107,70,71,34,12,138,1110,47,47,17,9,36,11,0
138489,7906,70164,28686,7813,8270,1407,655,540,228,211,99,74,65,33,11,133,1112,59,44,16,18,41,16,0
137674,3136,70327,29610,8321,8716,638,171,494,221,224,89,73,70,36,12,66,756,57,45,28,14,3,12,0
137193,3609,69560,28796,7732,8647,1131,317,466,251,200,94,68,62,34,13,131,986,43,21,33,9,0,15,0
138685,6494,70128,29662,9451,9308,1668,615,483,253,186,101,68,61,35,10,116,936,56,32,40,12,19,7,0
137361,6105,74072,28482,7106,10025,834,488,524,275,223,106,68,54,35,13,131,888,47,19,32,18,3,10,1
138416,7287,74312,29584,8994,9711,1482,650,559,225,199,90,72,63,33,11,124,1155,50,40,10,17,0,9,0
138809,3411,74739,29992,9752,8245,637,1572,472,238,198,105,68,72,37,12,110,686,43,37,26,17,24,12,0
135502,3411,73615,29055,11187,8361,1567,683,516,256,210,105,74,61,36,11,130,1021,61,21,19,11,18,8,1
137991,1728,67174,29693,7993,9249,1034,123,544,268,187,90,76,69,39,11,117,875,64,29,37,12,42,15,0
135787,2850,74015,28014,7690,9727,828,1301,511,240,197,89,70,59,35,12,117,936,72,19,41,10,22,9,0
136186,507,68423,29341,9633,8444,1656,1235,489,274,184,100,71,60,33,10,69,861,44,32,15,13,32,8,1
137063,2888,69524,29869,8783,10098,1667,705,452,244,183,100,74,72,35,12,89,826,46,29,21,17,16,11,1
135544,4112,70554,29266,6787,9231,1553,1450,526,239,205,110,69,51,42,10,129,1313,67,46,18,20,32,15,1
136013,1668,68498,28016,11834,10092,1423,458,518,248,210,93,71,51,41,13,107,1277,63,32,15,23,10,12,0
137187,1244,72382,28533,11842,9680,1495,1556,488,250,216,112,74,64,42,11,130,709,46,37,26,11,37,12,0
138048,7123,75610,29779,9664,8613,1086,1315,468,259,194,104,76,66,40,13,68,1084,51,21,28,16,38,9,1
138272,8000,66510,29949,6848,9044,1365,1165,512,235,221,104,75,60,39,10,99,979,65,45,26,9,6,11,0
138418,6095,74518,28080,12017,8812,1513,676,521,270,203,101,71,70,35,13,138,1153,47,27,40,12,20,7,0
136510,4071,70704,28655,11167,8314,331,1411,532,229,196,95,69,51,37,9,105,714,62,41,29,16,29,9,1
137199,404,69417,28435,10385,9750,592,645,453,259,208,100,76,63,41,10,137,961,56,26,10,17,24,8,0
136877,1155,70729,29031,8023,9442,1582,177,473,251,192,102,71,57,31,10,112,756,47,25,16,16,7,8,0
138324,5750,73989,29983,11032,8703,667,1108,476,221,188,108,76,70,37,12,102,905,53,33,38,22,29,14,1
136527,7514,75185,29018,12027,8871,1505,1228,448,233,210,97,76,67,34,10,135,907,54,27,34,15,7,11,1
136292,7573,70058,28678,7815,8769,418,1573,457,256,221,99,72,67,41,13,66,873,51,21,27,12,19,16,1
137608,2662,73482,29310,10837,9180,298,1358,527,222,218,99,73,63,35,11,141,917,46,33,18,13,34,15,1
138873,4903,74216,28779,12183,8658,600,1412,493,262,226,108,73,72,38,11,66,1300,53,46,24,12,2,16,0
138491,3223,65675,29824,9181,9525,374,1189,550,257,186,108,72,56,38,12,106,1087,54,22,35,20,16,13,1
136209,2462,72713,28185,6674,8574,409,535,552,255,219,90,74,56,35,9,117,1216,52,41,10,19,24,9,1
135903,7588,69698,29547,11002,9231,1408,1553,527,257,185,103,74,59,32,13,107,1115,43,40,10,20,3,7,1
135774,1732,75944,29816,7044,8962,1224,1245,479,231,183,106,74,67,36,9,90,964,43,38,29,9,31,13,0
136808,2963,69159,28421,6679,8911,1500,857,484,238,190,110,73,58,36,9,69,1260,61,19,23,21,11,9,0
138432,3268,66986,29839,9523,8276,539,327,443,240,210,110,69,56,31,10,105,1044,64,21,17,13,3,8,0
136312,5121,70312,28465,8025,8586,1266,600,546,222,196,111,75,61,35,11,138,749,59,38,9,19,41,8,0
135887,3637,65556,28082,8359,8791,1342,669,472,244,191,100,71,71,34,10,142,1011,50,45,19,12,14,7,1
138028,4982,68900,28566,6940,8367,1096,1437,445,275,183,95,73,72,42,13,120,965,68,22,21,13,26,11,1
137832,918,65350,28642,10397,8884,1434,1156,508,236,195,100,74,63,42,9,92,917,51,37,23,20,5,11,1
137836,6856,71890,29660,12195,8913,433,771,474,243,224,91,68,59,42,12,95,757,71,32,18,12,32,14,0
138430,3031,72737,29506,11299,9369,832,1202,487,275,181,98,73,70,31,12,99,1067,44,21,30,9,6,16,0
135688,5606,65894,28324,7795,9301,1624,822,560,270,193,111,75,63,38,9,105,1129,44,26,36,8,2,13,0
138218,305,70031,29442,7353,9190,401,288,554,258,219,97,72,69,38,9,61,1170,53,33,18,19,34,11,0
136547,2574,69173,28050,6503,8376,1036,1372,453,267,219,103,75,64,32,9,115,1167,65,34,17,20,18,12,0
138881,5385,74564,29050,7238,9331,1447,1310,446,264,218,95,73,68,40,12,79,1146,66,31,23,10,4,15,1
138652,1923,71048,28676,9308,8406,1489,1387,512,249,183,92,74,69,41,12,77,1275,49,20,22,19,13,9,0
138373,5650,70537,28980,11571,9673,826,1106,522,250,210,102,76,56,39,10,111,1045,70,19,32,11,4,16,1
135693,4954,66776,29935,8697,8730,1514,236,497,224,224,112,74,69,33,12,63,1072,53,34,41,16,42,15,0
136867,7446,70170,30011,8556,9237,679,437,488,249,221,106,69,54,33,10,120,1179,46,39,11,19,6,10,1
136837,7764,73332,28792,10760,9813,1336,1262,483,264,206,112,75,67,34,13,65,1005,61,28,19,17,39,9,1
135218,7894,68320,29568,8634,9148,1462,444,508,263,191,100,68,55,37,9,84,1193,43,27,23,13,36,7,1
138725,7489,71366,29085,10109,9683,685,1089,449,274,186,99,68,51,32,13,72,1098,49,44,29,11,31,12,0
138753,5371,73353,28656,11167,9466,643,715,501,261,192,91,73,62,40,12,69,1167,57,28,13,13,41,13,1
138865,2487,75156,29194,11146,8912,1259,113,552,247,196,93,75,54,32,11,75,686,69,43,40,9,4,7,0
137644,2373,74887,29309,10088,9934,442,188,541,253,202,91,68,70,39,11,56,946,68,46,26,9,9,7,0
136200,1220,73366,29832,7414,10219,1043,875,458,238,202,110,68,64,34,12,138,1263,42,38,22,13,9,11,1
138550,7409,73467,28116,7728,9051,830,275,442,226,218,94,72,57,41,11,138,1156,65,28,35,17,17,12,1
136050,823,70080,29027,10174,10132,410,940,443,252,192,112,70,61,37,13,63,1266,51,39,23,12,19,14,0
136588,1593,69345,29089,9710,9324,1399,1325,480,251,216,89,68,66,39,10,118,977,54,21,14,11,10,9,0
136554,7676,67533,29083,10385,9449,932,884,463,232,197,93,69,72,37,11,141,866,64,47,32,21,38,12,0
136567,1575,73417,28904,9083,8132,1287,785,530,243,220,109,71,60,35,13,68,1026,69,33,19,21,42,9,1
136021,2084,71659,28501,12143,8196,549,709,491,249,212,102,75,70,31,10,89,1052,53,23,41,16,8,9,1
135654,3265,69497,28798,10117,8362,1183,913,440,223,225,97,73,65,42,11,128,1193,43,21,10,13,26,7,1
136824,3666,75593,28856,9392,9013,1670,1010,448,253,217,98,71,55,39,13,97,1070,62,20,19,13,13,15,1
137972,5909,74798,29252,9376,8271,1066,959,524,259,183,108,74,64,38,11,84,1230,60,26,27,17,10,10,1
138336,5208,75129,29123,9475,8857,644,1569,462,248,205,110,76,52,35,13,118,917,54,42,32,9,37,11,0
138347,5637,74632,29142,7289,9025,890,1614,449,238,199,99,73,59,39,13,85,1168,55,21,36,15,12,10,0
135910,2914,65915,28068,8515,9518,1364,583,502,264,217,98,68,59,38,12,95,818,56,34,37,22,9,10,1
137390,5892,66866,28663,9157,9379,1211,754,441,242,218,111,75,57,34,9,104,999,52,20,35,10,14,15,1
136116,2077,74468,28791,6806,9000,1626,479,489,240,221,91,70,58,32,12,120,724,67,34,26,13,7,12,1
138075,2004,74808,28220,10901,9133,868,1449,502,236,223,104,72,55,39,12,124,1212,63,32,9,21,23,9,0
137852,4964,67639,29009,12130,8370,487,16,507,272,199,110,69,51,39,11,144,1262,43,21,28,16,32,13,1
136696,4071,73409,29964,11120,8841,627,46,471,227,196,102,68,66,37,12,127,1206,42,23,20,23,33,14,0
136640,3140,72674,28222,9224,9435,324,29,528,269,206,101,74,62,38,12,136,1022,53,46,21,17,14,10,0
135504,5845,72007,28676,7495,10022,626,391,546,224,213,101,70,60,34,11,108,842,45,21,38,8,42,13,0
135935,3533,75588,29977,10112,8490,993,1063,453,262,195,91,71,60,41,13,65,752,57,31,24,20,37,11,1
138768,5653,65678,29527,8437,9058,926,915,512,258,217,110,69,61,40,9,115,1235,50,46,19,18,39,9,0
137538,4346,68765,28210,9631,8674,648,283,451,254,200,105,71,69,34,11,97,1200,61,37,23,10,40,16,1
137163,1008,71305,29814,7481,8443,813,58,539,256,185,97,76,69,41,11,68,1004,60,34,30,15,10,13,0
137349,820,67571,28930,7058,9669,637,957,549,238,220,110,76,53,31,13,108,784,47,34,23,9,7,11,0
137209,6470,74538,29598,8803,9501,774,1007,550,253,204,94,68,65,39,9,117,709,56,37,28,13,17,9,0
138538,3564,66307,28885,12058,8555,1184,1353,511,221,186,108,74,55,40,12,126,1211,53,32,18,9,5,14,1
138114,1204,72100,28881,10404,9546,339,1286,498,268,192,102,70,66,39,10,65,1142,72,22,19,15,13,13,0
138215,4286,65409,28261,7613,8543,577,1347,490,245,184,109,72,63,35,12,105,1265,66,36,33,11,21,8,0
138221,2559,68071,28517,11271,8296,338,1047,555,265,223,108,72,63,41,13,69,760,63,18,33,12,0,10,0
138089,5628,69183,29271,7707,9697,510,1377,495,234,193,110,71,63,37,9,102,855,43,39,41,8,40,12,0
136161,1202,67900,29764,8381,9517,1076,750,500,231,201,111,68,66,33,11,92,1119,58,37,23,18,15,8,1
138189,1873,70818,28797,10351,9860,727,1077,450,272,185,105,76,54,41,9,95,1146,47,36,22,22,17,14,0
136226,6563,68543,29280,9854,8770,892,1328,482,228,193,102,72,60,38,13,104,867,56,45,13,11,21,12,0
137332,7141,66305,29086,7755,9417,647,318,535,262,182,91,69,72,39,9,68,1071,63,42,17,16,39,7,1
137575,1988,65605,29415,7601,10005,833,720,534,236,224,90,69,63,42,13,95,822,59,41,26,17,42,9,1
138063,1247,71001,28539,10746,10172,1332,1068,492,259,186,93,71,53,38,9,132,708,49,43,13,14,32,15,1
136673,1850,66258,29880,10199,8560,1267,361,470,257,209,112,69,60,35,9,103,1059,71,30,41,16,17,15,1
137701,4284,74445,28416,8301,9444,556,761,499,251,203,93,72,55,42,9,117,1280,61,41,18,12,23,16,1
137147,7518,70570,28052,10061,8199,888,1484,476,262,215,97,69,58,36,10,137,933,49,46,10,19,39,11,1
137876,1599,72895,29787,8740,8507,982,6,450,238,190,105,71,51,33,11,112,750,59,42,19,20,30,11,0
138492,6233,68838,28037,8773,9077,1682,1282,518,227,200,99,71,69,33,10,76,1182,69,38,40,8,32,13,1
136377,3400,72320,28307,9816,9557,1110,87,510,224,205,94,70,58,37,9,106,1109,68,37,38,11,5,10,1
135864,924,66930,28845,9497,8242,317,942,450,252,216,91,74,51,39,11,98,881,62,20,33,13,16,14,1
135211,7450,75283,29674,8769,8819,1510,1212,453,251,190,103,69,62,39,12,72,1253,68,39,40,12,33,14,1
136356,295,67903,28897,7113,9559,568,454,538,230,207,106,72,54,32,9,101,734,68,39,16,21,36,13,0
135503,6175,75463,28052,7305,8517,1254,541,491,250,187,92,69,71,41,9,66,884,51,28,37,19,41,16,0
138564,6964,73558,28605,7484,9204,1528,1540,467,270,201,107,76,71,37,11,53,820,53,20,14,18,19,10,0
138222,6479,74326,29629,10183,8644,731,1383,476,270,202,102,73,55,38,12,138,1080,43,45,17,15,3,7,0
138571,6248,65505,28451,9032,9909,307,980,534,255,226,96,75,70,31,9,105,1163,53,29,25,8,23,9,0
136963,7231,75206,28460,10444,8872,981,368,541,265,198,111,73,51,40,9,123,1301,67,35,24,8,10,7,0
138030,3677,75024,28774,6778,9793,1036,1223,501,251,181,107,70,65,34,13,84,758,58,46,35,17,42,13,1
135242,1419,70991,29509,10744,9168,613,1030,507,251,205,102,74,51,39,10,56,838,68,36,14,17,21,7,1
136143,3389,71441,29858,7452,9338,1676,678,449,266,201,91,69,53,39,11,68,1078,53,26,33,20,26,14,1
137590,323,68445,29160,6879,8227,840,385,439,274,210,101,71,66,35,10,133,733,46,45,21,13,35,11,0
136549,4191,68420,29997,6933,9673,1604,682,470,266,212,111,72,61,37,9,82,1270,72,33,10,9,28,11,0
137745,1806,72028,29395,6515,8976,483,395,452,253,215,92,71,65,41,10,123,1168,42,34,40,11,10,7,1
137611,534,74199,29982,9752,8640,658,539,518,225,194,112,69,71,36,12,72,1083,42,21,15,9,30,7,1
136090,6652,71330,29279,11814,9658,1181,619,489,230,219,89,69,58,34,9,112,726,54,26,40,11,1,8,0
137674,5558,65478,28394,6952,8230,1418,1170,472,266,222,105,73,61,37,11,85,930,71,30,36,16,15,9,0
136204,4339,70467,29060,9581,8603,1323,1307,532,271,205,95,76,57,33,13,128,961,57,24,15,8,17,7,1
135220,7034,65412,29677,10122,9547,1287,1122,531,243,209,97,74,57,31,9,67,711,67,28,31,9,11,7,1
135606,3651,74248,29170,8938,8925,1191,587,560,227,220,106,75,71,41,11,109,764,63,30,21,10,38,7,0
137866,6165,74388,29031,7059,9122,675,1530,475,267,212,109,73,60,32,12,67,747,51,42,20,11,12,8,1
136214,3015,73650,29274,6447,9358,1355,1497,517,248,191,90,75,69,37,13,72,863,56,21,13,15,29,14,1
135535,2972,74277,28646,7698,8230,1489,709,479,241,208,100,71,70,40,9,133,1208,57,45,14,16,17,7,0
137038,1417,67103,29594,7606,8796,632,1170,546,251,185,89,74,54,34,10,94,1092,48,26,28,18,4,14,0
138388,5484,75331,29658,8062,9137,1417,575,541,261,215,99,70,64,37,10,140,1269,43,37,10,20,29,12,1
136347,4668,67598,29470,11025,8913,793,858,518,247,205,104,70,52,38,9,93,855,43,29,29,9,36,11,1
137646,4116,66842,28262,10983,8758,825,884,444,249,221,111,70,71,37,11,67,1289,61,25,20,10,2,15,0
138040,5674,72559,28631,10199,9183,561,904,493,230,187,103,72,59,35,12,64,759,48,23,38,13,0,7,0
137027,2008,67454,29462,10043,9283,952,502,442,228,213,104,73,52,31,11,71,1044,58,31,36,9,34,7,0
135914,6901,74066,29282,6544,9570,1473,936,477,229,222,102,71,67,36,11,65,967,70,36,21,10,7,16,1
135250,3695,66681,29346,7182,9509,885,49,498,231,207,89,72,60,42,10,85,1258,46,41,21,17,7,10,1
135523,600,71202,28529,11294,9193,1039,1545,528,242,224,95,70,55,37,9,59,1055,65,20,12,14,35,15,1
135988,6985,66522,28300,8830,10097,1624,224,502,260,201,96,75,54,34,13,96,1210,45,22,9,18,10,10,0
135340,272,75966,29888,8300,10111,645,81,503,246,207,104,73,69,42,10,70,1189,49,31,25,23,9,15,1
135669,4407,66801,28484,9018,9348,799,181,505,270,205,89,71,57,33,10,113,996,71,27,24,11,16,15,0
135986,5869,74350,28091,6751,10187,389,521,502,257,202,107,68,59,36,9,100,686,71,47,13,20,35,15,0
137025,7029,68874,29187,10751,9269,1185,902,530,260,191,93,70,70,40,13,77,1009,55,29,35,21,40,8,1
136557,5703,69029,29679,10257,8347,1232,1383,522,222,186,111,75,53,33,13,113,1214,54,39,26,12,29,9,0
137116,993,73040,29358,10886,8111,959,927,479,270,183,109,69,56,40,11,128,1045,42,33,35,22,12,7,0
136163,7999,68491,29948,12080,10110,1238,234,472,239,210,103,71,72,38,10,86,1044,57,35,33,19,9,12,1
138255,5153,75088,28314,7263,8836,603,821,535,270,208,91,72,55,35,11,137,1005,65,40,11,19,39,12,0
135572,7377,72776,29937,10637,8609,291,1349,540,272,221,112,73,63,36,13,123,1133,65,41,39,12,2,14,0
138835,1911,66861,28944,6641,9368,1326,1490,503,236,197,110,69,63,33,9,82,1138,43,29,23,23,31,7,1
137741,4491,67822,28237,7686,10098,1464,1470,462,224,203,89,74,52,31,11,132,1127,55,35,13,20,17,15,0
138810,3917,76091,29709,11473,8270,543,746,443,269,214,95,76,68,41,9,111,727,45,36,26,21,35,15,1
136892,2393,67691,28082,6588,9749,659,545,445,258,201,97,76,55,31,11,109,923,56,42,23,11,35,12,1
137998,6463,67975,28668,9049,8820,359,42,472,264,185,89,71,64,35,9,115,1265,43,33,30,13,18,15,0
136379,4734,67483,29989,7777,8914,1574,381,490,227,224,111,71,69,35,9,99,1069,60,22,17,19,31,9,1
137538,2659,73768,29132,9594,9158,704,1156,456,275,195,90,69,69,31,10,91,779,66,31,28,10,35,10,0
136871,4629,73366,28177,11797,8304,895,402,446,234,226,105,76,63,36,9,138,1068,67,24,24,20,3,16,1
138415,1769,67378,28249,9642,8989,715,1393,470,232,182,105,72,60,39,13,68,976,45,41,26,16,4,10,0
135305,2421,69642,28764,7340,9507,1201,53,445,241,204,91,74,67,34,9,121,748,58,24,34,23,31,11,0
136643,3179,66420,29590,8881,9700,1381,653,475,272,190,105,70,71,38,9,125,909,42,41,26,14,6,7,0
137917,7293,76015,28666,10233,8849,1074,560,469,254,200,98,75,71,37,12,144,1014,43,46,21,21,7,9,1
136881,4434,70719,28902,6833,9608,1414,778,460,241,215,90,74,64,41,10,72,839,68,24,11,12,2,16,1
135201,3492,68670,28090,8271,10038,1270,158,471,256,221,95,75,51,36,10,70,813,64,36,35,13,31,8,0
